participant_id,total_off_path_steps,n_tasks_solved,avg_off_path_per_task,mean_dist_to_target,mean_rand_baseline_dist,mean_dist_delta,mean_color_relevance,mean_rand_baseline_color,mean_color_delta,mean_frac_wrong_color,mean_frac_wrong_coord
a5da33046a48287fc16d26e79a732406,3,2,1.5,3.0,1.873,-1.127,0.0,0.1111111111111111,-0.1111111111111111,1.0,0.0
cca19671575d799eaff74baa67d2e9ea,3,3,1.0,1.75,8.17575,6.425750000000001,0.0,0.1111111111111111,-0.1111111111111111,1.0,0.0
cd4cafb583a55ba4934a60088dcafbb8,3,4,0.75,0.25,2.5797499999999998,2.3297499999999998,0.75,0.2777777777777778,0.47222222222222227,1.0,0.0
d15cbcaea4b58192c05900af1049fe87,3,3,1.0,1.0,5.386,4.386,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0
d2760dfd26b324ec50340ef21c20c924,3,5,0.6,0.3333333333333333,4.1635,3.8301666666666665,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0
d2893af8e9400f9d4e9f67013a7759c7,3,4,0.75,0.0,7.973,7.973,1.0,0.7777777777777778,0.2222222222222222,1.0,0.0
d4e72ef608ed61e4881ed4b1d111460d,3,3,1.0,1.0,3.8085,2.8085,1.0,0.1111111111111111,0.8888888888888888,1.0,0.0
d749313c2ccad22b2cd042a4c70f3617,3,5,0.6,1.0,0.8635,-0.13649999999999995,0.6666666666666666,0.1111111111111111,0.5555555555555556,1.0,0.0
d7974c237593aa05a1ef4e4959984d0a,3,4,0.75,0.0,1.908,1.908,0.0,0.5555555555555556,-0.5555555555555556,1.0,0.0
a298b60a185605105b223c1b5fe11f6b,3,4,0.75,1.6666666666666667,1.9485,0.28183333333333316,0.3333333333333333,0.1111111111111111,0.2222222222222222,1.0,0.0
0325bcc6197384a736c8a6daf0871e63,3,9,0.3333333333333333,0.5,1.05625,0.55625,0.5,0.16666666666666666,0.33333333333333337,1.0,0.0
e3eff66f403e2169f371b3a9fd9fb7c6,3,1,3.0,1.0,1.916,0.9159999999999999,1.0,0.1111111111111111,0.8888888888888888,1.0,0.0
e649dd24132828eae8699da5edad4787,3,3,1.0,1.0,2.594,1.5939999999999999,1.0,0.1111111111111111,0.8888888888888888,1.0,0.0
ea7164b591f46f66ec38d8be41a6a614,3,5,0.6,0.5,1.4335,0.9335,0.75,0.16666666666666666,0.5833333333333333,1.0,0.0
ec1f56d6b8cd36a50c4c3c7534d5cb15,3,4,0.75,0.0,2.2355,2.2355,1.0,0.4444444444444444,0.5555555555555556,1.0,0.0
9d59909ef96797ce6de5397369f065a2,3,5,0.6,0.0,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,1.0,0.0
937450bbf4bbdb2cf59822b0d06a773f,3,8,0.375,0.0,0.2015,0.2015,1.0,0.6666666666666666,0.33333333333333337,1.0,0.0
ffef39dd0d0db4fb0c4b5d1618428c85,3,4,0.75,0.5,2.90975,2.40975,1.0,0.3333333333333333,0.6666666666666667,1.0,0.0
5788c1381c38a7d46fdf053083acb7ab,3,4,0.75,1.6666666666666667,2.6005,0.9338333333333331,0.0,0.3333333333333333,-0.3333333333333333,1.0,0.0
260efd90866fdb1356c1ae3281f49190,3,1,3.0,1.0,3.633,2.633,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0
4362a7cbd0376a8c858d07e8c4457456,3,5,0.6,1.0,3.761,2.761,1.0,0.33333333333333337,0.6666666666666666,1.0,0.0
2c63cf685c70f6f4c849f343a3e29273,3,2,1.5,2.0,0.6795,-1.3205,1.0,0.4444444444444444,0.5555555555555556,1.0,0.0
456e94035d71337edbe1d0a132ef6715,3,4,0.75,1.0,5.685,4.685,1.0,0.4444444444444444,0.5555555555555556,1.0,0.0
6cf9e9d24833aa3f3f94e0af878c34d8,3,4,0.75,1.5,1.1695,-0.3305,0.5,0.16666666666666666,0.33333333333333337,1.0,0.0
6ce74c0a4794b6f332b4e0c200cd5fff,3,4,0.75,3.75,5.3745,1.6245000000000003,0.5,0.1111111111111111,0.38888888888888884,1.0,0.0
46095cd1d852d9aa1280f93124c80956,3,4,0.75,2.3333333333333335,0.9095,-1.4238333333333335,1.0,0.2222222222222222,0.7777777777777778,1.0,0.0
481ce76744c8f53d50e08cb4370d38da,3,3,1.0,0.0,4.3275,4.3275,0.5,0.2222222222222222,0.2777777777777778,1.0,0.0
89f5ae11eb55242a590497489d7287e4,3,4,0.75,1.0,4.5345,3.5345000000000004,1.0,0.5555555555555556,0.4444444444444444,1.0,0.0
61ba7e8cd7e435a5d0503af4f2dcae17,3,4,0.75,0.0,2.315,2.315,0.5,0.4444444444444444,0.05555555555555558,1.0,0.0
8a6618e02b27c51ec7af66e0482f9598,3,10,0.3,0.5,1.3504999999999998,0.8504999999999999,1.0,0.5,0.5,1.0,0.0
643e47b726f94dda373cb2ca39739181,3,5,0.6,1.0,1.9375,0.9375,1.0,0.1111111111111111,0.8888888888888888,1.0,0.0
8ae646eb2a9292275bc71f6acc258e94,3,4,0.75,0.0,2.507,2.507,0.0,0.2222222222222222,-0.2222222222222222,1.0,0.0
8c0ab5403e1a2ee998e611c7fe5357e0,3,5,0.6,0.0,0.1515,0.1515,0.0,0.6666666666666666,-0.6666666666666666,1.0,0.0
2571cd5a61bc2d73f859cf55bc3b9ecf,3,5,0.6,1.0,2.867,1.867,0.0,0.5555555555555556,-0.5555555555555556,1.0,0.0
4c8208b272216a3be78d7708e8211f0a,3,2,1.5,5.5,2.2977499999999997,-3.2022500000000003,0.25,0.38888888888888884,-0.13888888888888887,1.0,0.0
63abf018481b5ee48f4b2f85b36e7abc,3,7,0.42857142857142855,1.0,5.5075,4.5075,1.0,0.1111111111111111,0.8888888888888888,1.0,0.0
408e70d8a03a681fdbd8796a5dde3b25,3,5,0.6,0.5,3.79375,3.29375,1.0,0.2777777777777778,0.7222222222222223,1.0,0.0
2d8a08fd41823c65f4fe61cac9977f48,3,3,1.0,2.0,2.1645,0.16449999999999987,0.0,0.2222222222222222,-0.2222222222222222,1.0,0.0
6f5da348ae25335d44b10e7f86af1996,3,5,0.6,0.0,0.62825,0.62825,0.5,0.2222222222222222,0.2777777777777778,1.0,0.0
2e8f1363396592b38b2f8f0db0f987ed,3,2,1.5,0.0,5.3635,5.3635,1.0,0.2222222222222222,0.7777777777777778,1.0,0.0
362a62ade79b3a398f025d62c126b3a8,3,4,0.75,0.6666666666666666,1.9725,1.3058333333333332,0.3333333333333333,0.1111111111111111,0.2222222222222222,1.0,0.0
